License Number,Status,License Type,Orig. Iss. Date,Expir. Date,Primary Owner,Premises Addr.,Business Name,Geo Code,County
547712,ACTIVE,21,10/17/2014,9/30/2021,6 TO LATE INC,"690 S ALMADEN AVE,SAN JOSE, CA  95110-2913Census Tract:  5017.00",6 TO LATE #6,4313,Santa Clara
548082,ACTIVE,21,10/8/2014,9/30/2021,"KAUR, SARBJIT","517 MCLAUGHLIN AVE,SAN JOSE, CA  95116Census Tract:  5015.02",GREWAL FOOD & LIQUOR,4313,Santa Clara
548385,ACTIVE,20,9/30/2014,6/30/2021,7 ELEVEN INC,"1771 CLEAR LAKE AVE,MILPITAS, CA  95035Census Tract:  5044.16",7 ELEVEN 22277B 2234,4308,Santa Clara
548518,ACTIVE,21,9/8/2014,3/31/2021,"LY, TRANG THUY","1337 BLOSSOM HILL RD,SAN JOSE, CA  95118-3801Census Tract:  5029.10",GET N GO MARKET & LIQUOR,4313,Santa Clara
549038,ACTIVE,21,10/6/2016,9/30/2021,GARFIELD BEACH CVS LLC,"800 1ST ST,GILROY, CA  95020Census Tract:  5125.10",CVS PHARMACY #9945,4304,Santa Clara
549225,ACTIVE,21,2/4/2015,1/31/2022,COCHRANE CO BRANDS INC,"851 COCHRANE RD,MORGAN HILL, CA  95037-2870Census Tract:  5123.11",COCHRANE FOODMART & CAR WASH,4310,Santa Clara
549553,ACTIVE,21,2/26/2015,1/31/2022,COST PLUS INC,"555 COLEMAN AVE,SAN JOSE, CA  95110-2047Census Tract:  5003.00",COST PLUS WORLD MARKET,4313,Santa Clara
549564,ACTIVE,21,6/9/2015,6/30/2021,GROCERY OUTLET INC,"331 N CAPITOL AVE, STE B,SAN JOSE, CA  95133-1945Census Tract:  5038.04",GROCERY OUTLET,4313,Santa Clara
549948,ACTIVE,21,3/16/2015,6/30/2021,WALGREEN CO,"1905 W EL CAMINO REAL,MOUNTAIN VIEW, CA  94040-2216Census Tract:  5098.01",WALGREEN 13948,4311,Santa Clara
550171,ACTIVE,20,1/2/2015,12/31/2021,HILLTOP MARKET INC,"16820 JACKSON OAKS DR,MORGAN HILL, CA  95037-6903Census Tract:  5123.03",HILLTOP MARKET,4310,Santa Clara
550908,ACTIVE,20,12/3/2014,11/30/2021,"KIM, THOMAS  T","3205 EDWARD AVE,SANTA CLARA, CA  95054-2306Census Tract:  5050.97",ITS LUNCH TIME,4314,Santa Clara
551341,ACTIVE,21,1/7/2015,12/31/2020,"SEOUD, FERIAL BENDI","16725 MONTEREY ST,MORGAN HILL, CA  95037-5165Census Tract:  5123.13",SUN VALLEY MARKET,4310,Santa Clara
551451,ACTIVE,21,5/13/2015,6/30/2021,SAFEWAY INC,"2980 E CAPITOL EXPY,SAN JOSE, CA  95148-4246Census Tract:  5033.15",SAFEWAY STORE #3095,4313,Santa Clara
552465,ACTIVE,20,2/26/2015,6/30/2021,7 ELEVEN INC,"1408 N 1ST ST,SAN JOSE, CA  95112-4818Census Tract:  5051.00",7 ELEVEN STORE 2367 18965C,4313,Santa Clara
552642,ACTIVE,20,12/24/2014,6/30/2021,QUIK STOP MARKETS INC,"1105 LEEWARD DR,SAN JOSE, CA  95122Census Tract:  5035.06",QUIK STOP MARKET 8069,4313,Santa Clara
553091,ACTIVE,21,4/3/2015,3/31/2021,ZANOTTOS SUNNYVALE MARKET INC,"1356 S MARY AVE,SUNNYVALE, CA  94087-3130Census Tract:  5083.03",ZANOTTOS SUNNYVALE MARKET,4316,Santa Clara
553286,ACTIVE,21,1/30/2015,6/30/2021,"BHANGU, JASBIR KAUR","395 N FAIROAKS AVE,SUNNYVALE, CA  94085-4424Census Tract:  5088.00",QUICK SHOP MARKET,4316,Santa Clara
553534,ACTIVE,21,2/13/2015,11/30/2021,HOPPYS FOOD MART INC,"625 S MARY AVE,SUNNYVALE, CA  94087-1036Census Tract:  5084.01",HOPPYS FOOD MART,4316,Santa Clara
553645,ACTIVE,20,4/2/2015,3/31/2021,ZHENGPEI PETROL GILROY CORPORATION,"400 LEAVESLEY RD,GILROY, CA  95020-3609Census Tract:  5126.04",ARCO AM PM,4304,Santa Clara
553927,ACTIVE,21,3/23/2015,2/28/2021,"LY, KEVIN","108 DIXON RD,MILPITAS, CA  95035Census Tract:  5044.22",JK LIQUOR,4308,Santa Clara
554079,ACTIVE,21,4/9/2015,3/31/2021,QUEEX INC,"1193 W EL CAMINO REAL,SUNNYVALE, CA  94087Census Tract:  5091.06",GALA MART,4316,Santa Clara
554206,ACTIVE,21,6/25/2015,5/31/2021,SUNAY INCORPORATION,"5562 MONTEREY HWY,SAN JOSE, CA  95138-1529Census Tract:  5120.39",SIX TO MIDNITE,4313,Santa Clara
554343,ACTIVE,21,3/23/2015,10/31/2021,DAKSHA CORPORATION,"150 LEAVESLEY RD, STE A,GILROY, CA  95020Census Tract:  5126.04",EASY MART,4304,Santa Clara
554346,ACTIVE,21,3/23/2015,8/31/2021,DAKSHA CORPORATION,"8401 CHURCH ST, STE A,GILROY, CA  95020-4269Census Tract:  5125.06",K D LIQUOR,4304,Santa Clara
554886,ACTIVE,20,4/10/2015,3/31/2021,GREEN GAS INC,"625 S WINCHESTER BLVD,SAN JOSE, CA  95128Census Tract:  5063.02",SANTANA ROW CHEVRON,4313,Santa Clara
555744,ACTIVE,20,7/13/2015,6/30/2021,NMSO INC,"1365 KOOSER RD,SAN JOSE, CA  95118-3814Census Tract:  5029.10",,4313,Santa Clara
555762,ACTIVE,20,7/13/2015,6/30/2021,NMSO INC,"2790 STORY RD,SAN JOSE, CA  95127-3922Census Tract:  5035.10",,4313,Santa Clara
555763,ACTIVE,20,7/13/2015,6/30/2021,NMSO INC,"1598 ALUM ROCK AVE,SAN JOSE, CA  95116-2425Census Tract:  5036.02",,4313,Santa Clara
555766,ACTIVE,20,7/13/2015,6/30/2021,NMSO INC,"929 FREMONT AVE,LOS ALTOS, CA  94024-6098Census Tract:  5100.01",,4305,Santa Clara
555770,ACTIVE,20,7/13/2015,6/30/2021,NMSO INC,"1370 CAMDEN AVE,CAMPBELL, CA  95008-6702Census Tract:  5027.01",,4302,Santa Clara
556443,ACTIVE,20,7/1/2015,6/30/2021,7 ELEVEN INC,"1711 MCKEE RD,SAN JOSE, CA  95116-1400Census Tract:  5037.09",7 ELEVEN STORE 2367-14276E,4313,Santa Clara
556987,ACTIVE,21,8/14/2015,7/31/2021,GNA LIQUOR INC,"7068 SANTA TERESA BLVD,SAN JOSE, CA  95139-1348Census Tract:  5120.34",SANTA TERESA BOTTLE SHOP,4313,Santa Clara
557561,ACTIVE,21,8/20/2015,5/31/2021,NEW MONTRACHET LLC,"377 SANTANA ROW, STE 1135,SAN JOSE, CA  95128-2059Census Tract:  5064.01",VINTAGE WINE MERCHANTS,4313,Santa Clara
557606,ACTIVE,20,8/31/2015,7/31/2021,FRIULI ITALIAN WINE IMPORTS LLC,"930 MCLAUGHLIN AVE,SAN JOSE, CA  95122-2611Census Tract:  5031.10",FRUILI ITALIAN WINE IMPORTS LLC,4313,Santa Clara
557696,ACTIVE,20,3/17/2017,8/31/2021,SMILEMART INC,"499 N 4TH ST,SAN JOSE, CA  95112Census Tract:  5011.01",SMILE MARKET,4313,Santa Clara
557913,ACTIVE,20,9/8/2015,6/30/2021,7 ELEVEN INC,"188 N 6TH ST,SAN JOSE, CA  95112Census Tract:  5010.00",7 ELEVEN STORE 2367-14263E,4313,Santa Clara
558358,ACTIVE,85,9/8/2015,8/31/2021,FINSON FAMILY FINE WINES LLC,"2548 MORAINE DR,SANTA CLARA, CA  95051-1118Census Tract:  5053.01",ANGIE SOMM,4314,Santa Clara
558370,ACTIVE,20,7/27/2015,6/30/2021,KOZY COMPANY #1 LLC,"66 N SAN ANTONIO RD,LOS ALTOS, CA  94022-3045Census Tract:  5105.00",DE MARTINI ORCHARD,4305,Santa Clara
558706,ACTIVE,21,9/4/2015,8/31/2021,SBC LIQUORS INC,"148 W CALAVERAS BLVD,MILPITAS, CA  95035-5202Census Tract:  5045.04",SBC LIQUORS #7,4308,Santa Clara
559328,ACTIVE,20,8/31/2015,7/31/2021,"CIPRIANO, BEATRIZ","8145 MONTEREY RD,COYOTE, CA  95013Census Tract:  5121.00",COYOTE EXPRESS,4300,Santa Clara
559358,ACTIVE,21,2/2/2016,6/30/2021,LUCKY STORES INC,"3002 STORY RD,SAN JOSE, CA  95127-3943Census Tract:  5035.10",FOOD MAXX #491,4313,Santa Clara
559374,ACTIVE,21,11/19/2015,10/31/2021,"KAHLON, JASKARAN SINGH","1581 W CAMPBELL AVE, STE N,CAMPBELL, CA  95008-1554Census Tract:  5066.01",FREDDIES LIQUORS,4302,Santa Clara
559409,ACTIVE,20,2/10/2016,1/31/2021,"TURI, TIMOTHY  JOSEPH","163 WILLOW ST,SAN JOSE, CA  95110Census Tract:  5017.00",LA SONORENSE BAKERY,4313,Santa Clara
559498,ACTIVE,20,9/10/2015,8/31/2021,REZA INC,"2321 STEVENS CREEK BLVD,SAN JOSE, CA  95128-1658Census Tract:  5020.01",SILICON VALLEY GAS,4313,Santa Clara
559560,ACTIVE,20,10/21/2015,1/31/2022,GIRASOLE IMPORTS LLC,"930 MCLAUGHLIN AVE,SAN JOSE, CA  95122-2611Census Tract:  5031.10",GIRASOLE IMPORTS LLC,4313,Santa Clara
559640,ACTIVE,20,9/4/2015,8/31/2021,PETRO DEANZA INC,"1188 S DE ANZA BLVD,SAN JOSE, CA  95129-3629Census Tract:  5079.05",CHEVRON GAS STATION,4313,Santa Clara
560032,ACTIVE,21,8/5/2015,5/31/2021,"KAUR, JASWINDER","2327 EL CAMINO REAL,SANTA CLARA, CA  95050Census Tract:  5053.03",BOBBYS LIQUORS & GROCERIES,4314,Santa Clara
560082,ACTIVE,20,11/19/2015,6/30/2021,7 ELEVEN INC,"452 E SANTA CLARA ST,SAN JOSE, CA  95112-3515Census Tract:  5013.00",7 ELEVEN STORE 2367-17496G,4313,Santa Clara
560590,ACTIVE,20,12/26/2017,9/30/2021,COCHRANE CO BRANDS INC,"1107 COCHRANE RD,MORGAN HILL, CA  95037Census Tract:  5123.08",COCHRANE EAST SERVICE STATION & FOOD MART,4310,Santa Clara
560713,ACTIVE,20,10/26/2015,6/30/2021,7 ELEVEN INC,"262 W SUNNYOAKS AVE,CAMPBELL, CA  95008Census Tract:  5067.02",7 ELEVEN STORE #2367-14247D,4302,Santa Clara
561434,ACTIVE,20,12/3/2015,11/30/2021,GREEN PROPERTIES HOLDINGS LLC,"18625 SUTTER BLVD, STE 900,MORGAN HILL, CA  95037-2865Census Tract:  5123.11",SMOKEY RIDGE,4310,Santa Clara
561440,ACTIVE,21,7/11/2016,6/30/2021,WHOLE FOODS MARKET CALIFORNIA INC,"2732 AUGUSTINE DR,SANTA CLARA, CA  95054Census Tract:  5052.02",WHOLE FOODS MARKET,4314,Santa Clara
561521,ACTIVE,21,6/7/2017,6/30/2021,COSTCO WHOLESALE CORPORATION,"6898 RALEIGH RD,SAN JOSE, CA  95119-1730Census Tract:  5120.32",COSTCO WHOLESALE 1267,4313,Santa Clara
561592,ACTIVE,21,12/10/2015,11/30/2021,"NGUYEN, THUY LESLIE","7335 BOLLINGER RD, STE F,CUPERTINO, CA  95014-4328Census Tract:  5078.07",CUPERTINO LIQUORS,4303,Santa Clara
561616,ACTIVE,21,9/15/2016,8/31/2021,TARGET CORPORATION,"19499 STEVENS CREEK BLVD,CUPERTINO, CA  95014-7106Census Tract:  5081.02",TARGET T3224,4303,Santa Clara
562399,ACTIVE,21,7/5/2016,6/30/2021,GROCERY OUTLET INC,"3520 HOMESTEAD RD,SANTA CLARA, CA  95051-5166Census Tract:  5061.01",GROCERY OUTLET,4314,Santa Clara
563356,ACTIVE,21,12/21/2015,11/30/2021,GR LIQUORS INC,"3391 WINCHESTER BLVD,CAMPBELL, CA  95008Census Tract:  5067.03",PARK VASONA LIQUORS,4302,Santa Clara
563599,ACTIVE,20,4/19/2016,3/31/2021,AM FUEL SERVICES INC,"7999 WESTWOOD DR,GILROY, CA  95020Census Tract:  5125.10",CHEVRON GAS,4304,Santa Clara
563782,ACTIVE,21,1/28/2016,6/30/2021,GROCERY OUTLET INC,"3445 ALMA ST,PALO ALTO, CA  94306-3513Census Tract:  5108.03",GROCERY OUTLET,4312,Santa Clara
564383,ACTIVE,21,1/28/2016,12/31/2021,"XIE, WEI","6136 BOLLINGER RD,SAN JOSE, CA  95129Census Tract:  5079.03",WINE RACK THE,4313,Santa Clara
564415,ACTIVE,21,2/23/2016,1/31/2021,TRINH & NGO LLC,"240 SARATOGA AVE,SANTA CLARA, CA  95050Census Tract:  5059.00",SAN TOMAS LIQUOR,4314,Santa Clara
564554,ACTIVE,20,3/11/2016,2/28/2021,KOUKLA LLC,"925 W FREMONT AVE,SUNNYVALE, CA  94087-3001Census Tract:  5084.01",WESTMOOR CHEVRON,4316,Santa Clara
565065,ACTIVE,20,4/7/2016,3/31/2021,AU ENERGY LLC,"3295 SIERRA RD,SAN JOSE, CA  95132-2859Census Tract:  5043.14",PIEDMONT GAS,4313,Santa Clara
565348,ACTIVE,21,2/19/2016,9/30/2021,MOONSTAR UNIFIED CORP,"1639 N CAPITOL AVE,SAN JOSE, CA  95132-2106Census Tract:  5043.21",CLYDES LIQUORS,4313,Santa Clara
565390,ACTIVE,20,5/12/2016,12/31/2021,MEXICAN BROTHER MARKET,"100 W ALMA AVE,SAN JOSE, CA  95110Census Tract:  5031.21",MEXICAN BROTHER MARKET,4313,Santa Clara
565449,ACTIVE,20,5/26/2016,6/30/2021,7 ELEVEN INC,"5745 CAMDEN AVE,SAN JOSE, CA  95124Census Tract:  5069.00",7 ELEVEN STORE 2367-14262D,4313,Santa Clara
565911,ACTIVE,20,3/28/2016,2/28/2021,KPM CAR WASH CORPORATION,"10002 N DE ANZA BLVD,CUPERTINO, CA  95014Census Tract:  5081.01",CUPERTINO VALERO,4303,Santa Clara
565965,ACTIVE,20,8/9/2016,7/31/2021,SF MARKETS LLC,"1028 E BROKAW RD,SAN JOSE, CA  95131Census Tract:  5043.18",SPROUTS FARMERS MARKET #406,4313,Santa Clara
566533,ACTIVE,21,5/9/2016,4/30/2021,TESFAI INC,"3290 EL CAMINO REAL,SANTA CLARA, CA  95051Census Tract:  5054.01",LUCKYS DISKOUNT LIQUOR,4314,Santa Clara
566585,ACTIVE,21,2/16/2017,1/31/2022,CALIFORNIA FINE WINE & SPIRITS LLC,"1010 N RENGSTORFF AVE,MOUNTAIN VIEW, CA  94043-1716Census Tract:  5093.04",TOTAL WINE & MORE,4311,Santa Clara
566634,ACTIVE,21,10/25/2016,6/30/2021,SAFEWAY INC,"1489 BIRD AVE,SAN JOSE, CA  95125-1878Census Tract:  5024.00",SAFEWAY INC #2150,4313,Santa Clara
566995,ACTIVE,20,11/10/2016,10/31/2021,STONEPARK MANAGEMENT LLC,"17043 CONDIT RD,MORGAN HILL, CA  95037Census Tract:  5123.08",LA QUINTA INNS & SUITES,4310,Santa Clara
567356,ACTIVE,20,4/7/2016,6/30/2021,7 ELEVEN INC,"550 KEYES ST,SAN JOSE, CA  95112-2431Census Tract:  5031.12",7 ELEVEN 23846G,4313,Santa Clara
568002,ACTIVE,20,5/12/2016,2/28/2021,PROLIFIC VINES VINEYARD LLC,"165 HAPPY ACRES RD,LOS GATOS, CA  95032-5704Census Tract:  5069.00",PROLIFIC VINES,4307,Santa Clara
568156,ACTIVE,21,5/6/2016,4/30/2021,"PHAM, HARRY","479 E CAMPBELL AVE,CAMPBELL, CA  95008-2128Census Tract:  5065.02",CAMPBELL LIQUORS & DELI,4302,Santa Clara
568261,ACTIVE,20,9/27/2017,8/31/2021,MI RANCHO SUPERMARKET (SAN JOSE 2) INC,"3840 MONTEREY HWY,SAN JOSE, CA  95111-4301Census Tract:  5032.04",MI RANCHO SUPERMARKET,4313,Santa Clara
568422,ACTIVE,20,5/19/2016,6/30/2021,7 ELEVEN INC,"2640 CALIFORNIA ST,MOUNTAIN VIEW, CA  94040-1206Census Tract:  5094.01",7 ELEVEN #14333E,4311,Santa Clara
568591,ACTIVE,20,12/2/2016,11/30/2020,WINE ASSOCIATION LLC THE,"930 MCLAUGHLIN AVE,SAN JOSE, CA  95122-2611Census Tract:  5031.10",WINE ASSOCIATION LLC THE,4313,Santa Clara
569005,ACTIVE,21,6/27/2016,5/31/2021,"CHOHAN, MANPREET S","1175 E HOMESTEAD RD,SUNNYVALE, CA  94087-5156Census Tract:  5082.02",SNEHA'S GIFTS AND WINE,4316,Santa Clara
569161,ACTIVE,20,5/19/2016,6/30/2021,7 ELEVEN INC,"3111 PAYNE AVE,SAN JOSE, CA  95117-3516Census Tract:  5063.02",7 ELEVEN STORE #2367-14218A,4313,Santa Clara
569180,ACTIVE,20,6/30/2016,6/30/2021,7 ELEVEN INC,"21490 MCCLELLAN RD,CUPERTINO, CA  95014-4052Census Tract:  5078.07",7 ELEVEN STORE #2366-25717E,4303,Santa Clara
569317,ACTIVE,20,8/2/2016,6/30/2021,7 ELEVEN INC,"401 WAVERLEY ST,PALO ALTO, CA  94301Census Tract:  5113.02",7 ELEVEN STORE #2366-18584E,4312,Santa Clara
569813,ACTIVE,21,7/5/2016,6/30/2021,"SRIRAMA, RAMANA LAKSHMIVENKATA","303 1ST ST,LOS ALTOS, CA  94022-3604Census Tract:  5103.00",STANDARD LIQUOR,4305,Santa Clara
569903,ACTIVE,20,6/21/2016,8/31/2021,"TSABOUKOS, MARIA ARANDA","195 S 28TH ST,SAN JOSE, CA  95116-2317Census Tract:  5014.02",CALFOODS DELI,4313,Santa Clara
570452,ACTIVE,21,9/14/2016,8/31/2021,CHARLIES LIQUORS INC,"166 W 10TH ST,GILROY, CA  95020Census Tract:  5125.09",CHARLIES LIQUORS,4304,Santa Clara
570704,ACTIVE,21,2/16/2017,6/30/2021,SMART & FINAL STORES LLC,"401 JACKLIN RD,MILPITAS, CA  95035-3226Census Tract:  5044.21",SMART & FINAL #779,4308,Santa Clara
570716,ACTIVE,20,8/29/2016,7/31/2021,SOUTH BAY PIZZA INC,"1422 DEMPSEY RD,MILPITAS, CA  95035-6977Census Tract:  5044.16",IBU TAPROOM & BOTTLE SHOP,4308,Santa Clara
570723,ACTIVE,21,8/15/2016,10/31/2021,ULLATTIL LLC,"3870 EL CAMINO REAL,PALO ALTO, CA  94306-3317Census Tract:  5106.00",ERNIES LIQUORS,4312,Santa Clara
571102,ACTIVE,21,10/24/2016,9/30/2021,SMRP FAMILY INC,"5138 MONTEREY HWY, STE D,SAN JOSE, CA  95111Census Tract:  5120.42",6 TO LATE FOOD & LIQUORS,4313,Santa Clara
571616,ACTIVE,21,8/17/2016,4/30/2021,EASY FOODS COMPANY INC,"299 CASTRO ST,MOUNTAIN VIEW, CA  94041Census Tract:  5096.00",EASY FOODS COMPANY,4311,Santa Clara
571682,ACTIVE,20,10/20/2016,9/30/2021,TAKE ROOT LLC,"3548 BOURNEMOUTH CT,SAN JOSE, CA  95136-1401Census Tract:  5120.05",TAKE ROOT,4313,Santa Clara
571832,ACTIVE,20,1/18/2017,12/31/2021,SANTA CLARA SUPER AUTO INC,"295 LAWRENCE EXPY,SUNNYVALE, CA  94085-4603Census Tract:  5087.04",295 LAWRENCE STATION,4316,Santa Clara
571861,ACTIVE,20,10/18/2016,9/30/2021,"JOYA JOYA, LINO","2530 CALIFORNIA ST,MOUNTAIN VIEW, CA  94040Census Tract:  5094.04",JOYA SUPERMARKET,4311,Santa Clara
571869,ACTIVE,20,1/13/2017,12/31/2021,OM GROUP OIL INC,"14660 MONTEREY RD,MORGAN HILL, CA  95037Census Tract:  5123.10",,4310,Santa Clara
571878,ACTIVE,20,12/21/2016,11/30/2021,OM GROUP OIL INC,"1190 1ST ST,GILROY, CA  95020-4862Census Tract:  5125.10",OM GROUP OIL GILROY,4304,Santa Clara
571881,ACTIVE,21,9/28/2016,8/31/2021,"GREWAL, BALJIT K","100 W HAMILTON AVE,CAMPBELL, CA  95008Census Tract:  5065.03",CALIFORNIA FOOD MART,4302,Santa Clara
572085,ACTIVE,21,5/11/2017,6/30/2021,SAFEWAY INC,"580 N RENGSTORFF AVE, STE C,MOUNTAIN VIEW, CA  94043-2894Census Tract:  5093.02",SAFEWAY #3403,4311,Santa Clara
572434,ACTIVE,20,8/23/2016,6/30/2021,QUIK STOP MARKETS INC,"5 STEWART AVE,SAN JOSE, CA  95127-2953Census Tract:  5041.01",QUIK STOP MARKET NO 70,4313,Santa Clara
572758,ACTIVE,21,2/6/2017,1/31/2022,6 TO LATE INC,"1875 W SAN CARLOS ST,SAN JOSE, CA  95128Census Tract:  5020.01",SAN CARLOS LIQUORS,4313,Santa Clara
572910,ACTIVE,20,11/4/2016,10/31/2021,KASCADIA WINE MERCHANTS LLC,"4612 SALINA DR,SAN JOSE, CA  95124-3457Census Tract:  5027.02",KASCADIA WINE MERCHANTS,4313,Santa Clara
573329,ACTIVE,20,11/23/2016,10/31/2021,ROBINSON OIL CORPORATION,"4200 WILLIAMS RD,SAN JOSE, CA  95129Census Tract:  5062.02",ROTTEN ROBBIE #02,4313,Santa Clara
573373,ACTIVE,21,9/21/2017,8/31/2021,CALIFORNIA FINE WINE & SPIRITS LLC,"5140 CHERRY AVE, STE 30,SAN JOSE, CA  95118Census Tract:  5029.09",TOTAL WINE & MORE,4313,Santa Clara
573378,ACTIVE,21,2/17/2017,1/31/2022,SARAN INVESTMENTS INC THE,"16390 MONTEREY ST,MORGAN HILL, CA  95037-5406Census Tract:  5123.13",COUNTRY STORE,4310,Santa Clara
573630,ACTIVE,21,12/12/2017,5/31/2021,GARFIELD BEACH CVS LLC,"1800 SARATOGA AVE,SAN JOSE, CA  95129Census Tract:  5066.04",CVS PHARMACY #9498,4313,Santa Clara
574355,ACTIVE,21,10/27/2017,9/30/2021,H MART SAN JOSE LLC,"1710 OAKLAND RD,SAN JOSE, CA  95131-3825Census Tract:  5043.22",H MART,4313,Santa Clara
574803,ACTIVE,21,7/2/2018,6/30/2021,GREEN FOODS LLC,"1202 APOLLO WAY,SUNNYVALE, CA  94085-5409Census Tract:  5087.04",NAMASTE PLAZA,4316,Santa Clara
575001,ACTIVE,21,11/21/2016,10/31/2021,KIM DAO CORPORATION,"3649 UNION AVE,SAN JOSE, CA  95124-2811Census Tract:  5027.02",UNION AVENUE LIQUORS,4313,Santa Clara
575061,ACTIVE,21,3/14/2017,2/28/2021,"BUI, MAI TUONG THI","5272 MONTEREY HWY B,SAN JOSE, CA  95111Census Tract:  5120.43",EDENVALE LIQUORS,4313,Santa Clara
575619,ACTIVE,21,2/21/2017,1/31/2022,H MART DE ANZA LLC,"1179 S DE ANZA BLVD,SAN JOSE, CA  95129-3661Census Tract:  5078.08",H MART,4313,Santa Clara
575834,ACTIVE,21,1/18/2017,12/31/2020,"SEMERE, NATNAEL GOITOM","5945 E ALMADEN EXPWY, STE 140,SAN JOSE, CA  95120-1770Census Tract:  5119.14",EAVEN LIQUOR STORE,4313,Santa Clara
575854,ACTIVE,20,3/27/2017,2/28/2021,HHLP SUNNYVALE TPS LESSEE LLC,"606 S BERNARDO AVE,SUNNYVALE, CA  94087-1019Census Tract:  5084.01",TOWNPLACE SUITES,4316,Santa Clara
576012,ACTIVE,21,12/19/2016,11/30/2021,STOP N SAVE INC,"1795 SCOTT BLVD,SANTA CLARA, CA  95050-3730Census Tract:  5052.02",STOP N SAVE 115,4314,Santa Clara
576522,ACTIVE,20,12/30/2016,6/30/2021,7 ELEVEN INC,"4625 ALBANY DR,SAN JOSE, CA  95129-1108Census Tract:  5062.03",7 ELEVEN STORE 2366-16269A,4313,Santa Clara
576615,ACTIVE,20,1/3/2017,12/31/2021,FIRST E & K INCORPORATION,"3730 N 1ST ST, STE 100,SAN JOSE, CA  95134-1711Census Tract:  5050.09",FIRST MART,4313,Santa Clara
576633,ACTIVE,21,1/23/2017,12/31/2021,"FLOOD, KENNETH A","700 N 13TH ST,SAN JOSE, CA  95112-3014Census Tract:  5001.00",CHOICE LIQUORS,4313,Santa Clara
576645,ACTIVE,21,4/10/2017,6/30/2021,7 ELEVEN INC,"4199 HAMILTON AVE,SAN JOSE, CA  95130-1555Census Tract:  5066.05",7 ELEVEN 2367-37730A,4313,Santa Clara
576691,ACTIVE,21,7/11/2017,6/30/2021,"MI PUEBLO NEWCO, LLC","1745 STORY RD,SAN JOSE, CA  95122-1922Census Tract:  5037.03",CARDENAS,4313,Santa Clara
576718,ACTIVE,21,7/11/2017,6/30/2021,"MI PUEBLO NEWCO, LLC","1070 S WHITE RD,SAN JOSE, CA  95127-3812Census Tract:  5041.02",CARDENAS,4313,Santa Clara
576733,ACTIVE,21,7/11/2017,6/30/2021,"MI PUEBLO NEWCO, LLC","727 1ST ST,GILROY, CA  95020Census Tract:  5125.06",CARDENAS,4304,Santa Clara
576736,ACTIVE,21,7/11/2017,6/30/2021,"MI PUEBLO NEWCO, LLC","320 N CAPITOL AVE,SAN JOSE, CA  95133-1937Census Tract:  5038.04",CARDENAS,4313,Santa Clara
576790,ACTIVE,20,2/16/2017,1/31/2022,LA PLAZA MARKET LLC,"515 MCLAUGHLIN AVE,SAN JOSE, CA  95116-3343Census Tract:  5015.02",LA PLAZA MARKET #3,4313,Santa Clara
576793,ACTIVE,20,2/16/2017,1/31/2022,LA PLAZA MARKET LLC,"40 S RENGSTORFF AVE,MOUNTAIN VIEW, CA  94040Census Tract:  5094.04",LA PLAZA MARKET #2,4311,Santa Clara
576950,ACTIVE,20,2/2/2017,1/31/2021,FRENCH GOURMET IMPORT,"930 MCLAUGHLIN AVE,SAN JOSE, CA  95122-2611Census Tract:  5031.10",FRENCH GOURMET IMPORT,4313,Santa Clara
577545,ACTIVE,21,4/5/2017,6/30/2021,SAFEWAY INC,"690 FREMONT AVE,LOS ALTOS, CA  94024-4812Census Tract:  5102.00",SAFEWAY #2454,4305,Santa Clara
578388,ACTIVE,20,2/1/2018,1/31/2021,"DEMSSIA, ABEY ENDALE","876 THE ALAMEDA , STE A,SAN JOSE, CA  95126-3171Census Tract:  5003.00",MIAMI LIQUOR & FOOD,4313,Santa Clara
578691,ACTIVE,21,4/13/2017,3/31/2021,"EMPRESAS, MENDEZ, MERAZ, INC","225 W MAIN AVE,MORGAN HILL, CA  95037-4533Census Tract:  5123.14",REGION MARKET,4310,Santa Clara
579686,ACTIVE,21,5/11/2017,4/30/2021,"AL NADER, GEORGE","2036 AGNEW RD,SANTA CLARA, CA  95054Census Tract:  5050.01",BOBS DISCOUNT LIQUOR #9,4314,Santa Clara
579950,ACTIVE,21,6/27/2017,10/31/2021,MAMA'S MARKET INC,"13305 SYCAMORE AVE,SAN MARTIN, CA  95046Census Tract:  5124.02",MAMAS MARKET,4300,Santa Clara
580208,ACTIVE,20,7/20/2017,10/31/2021,"FASHBOYLE, ROBIN DOROTHEA","2430 CHURCH AVE,SAN MARTIN, CA  95046-9665Census Tract:  5124.10",VINETY FAIRE,4300,Santa Clara
581011,ACTIVE,21,5/3/2017,6/30/2021,QUIK STOP MARKETS INC,"1510 MOUNT PLEASANT DR,SAN JOSE, CA  95127-4833Census Tract:  5033.12",QUIK STOP MARKET #8094,4313,Santa Clara
581122,ACTIVE,20,10/9/2017,9/30/2021,"ROADRUNNER PETROLEUM, INC.","1111 N CAPITOL AVE,SAN JOSE, CA  95133-2703Census Tract:  5043.07",CAPITOL CHEVRON,4313,Santa Clara
581130,ACTIVE,21,8/23/2017,5/31/2021,GREWALZ BROTHERS INC.,"1270 PERSIAN DR,SUNNYVALE, CA  94089Census Tract:  5048.05",GREWALZ MARKET,4316,Santa Clara
581133,ACTIVE,21,8/23/2017,4/30/2021,GREWALZ BROTHERS INC.,"1125 TASMAN DR,SUNNYVALE, CA  94089Census Tract:  5048.05",GREWALZ LIQUOR & GROCERY,4316,Santa Clara
